DATE,COUNT TYPE,LOCATION,Total abundance,Achnanthes spp.,Actinocyclus sp.,Actinomonas sp.,Actinoptychus senarius,Akashiwo sanguineum,Alexandrium sp.,Amphidinium cf,Amphidinium longum,Apedinella sp.,Asterionella sp.,Asterionellopsis glacialis,Asterionellopsis glacialis cf,Asterionellopsis spp.,Baccillaria paxillifer,Baccillaria sp.,Bacteriastrum hyalinum,Bacteriastrum sp.,Biddulphia sp.,Centric unknown,Ceratulina dentata,Cerataulina pelagica,Cerataulina sp.,Ceratium furca,Ceratium fusus,Ceratium lineatum,Ceratium lineatum cf,Ceratium penatogonum,Ceratium sp.,Ceratium tripos,Chaetoceros affinis,Chaetoceros brevis,Chaetoceros ceratosporus,Chaetoceros coronatus cf,Chaetoceros compressus,Chaetoceros compressus/contortus,Chaetoceros constrictus,Chaetoceros contortus,Chaetoceros coronatus,Chaetoceros coronatus cf,Chaetoceros costatus,Chaetoceros curvisetus,Chaetoceros danicus,Chaetoceros debilis,Chaetoceros decipiens,Chaetoceros decipiens/lorenzianus,Chaetoceros densus,Chaetoceros diadema,Chaetoceros didymus,Chaetoceros didymus/protuberans,Chaetoceros distans,Chaetoceros eibenii,Chaetoceros fallax,Chaetoceros furcellatus,Chaetoceros ingolfianus,Chaetoceros laciniosus,Chaetoceros lauderi,Chaetoceros lauderi cf,Chaetoceros lorenzianus,Chaetoceros mitra,Chaetoceros peruvianus,Chaetoceros protuberans,Chaetoceros pseudobrevis,Chaetoceros pseudocurvisetus,Chaetoceros radicans,Chaetoceros septontrianalis,Chaetoceros similis,Chaetoceros simplex,Chaetoceros socialis,Chaetoceros spp.,Chaetoceros spp. (hyalochaetae),Chaetoceros spp. (phaeoceros),Chaetoceros spp (single cell),Chaetoceros sp. B,Chaetoceros subtilis,Chaetoceros tenuissimus cf,Chaetoceros teres,Chaetoceros teres/lauderi,Choanoflagellate,Chrysochromulina hirta,Chrysochromulina parkeae,Chrysochromulina pringsheimii,Chrysochromulina spp.,Chrysophyte,Cilliate unknown,Cochlodinium,Corethron criophilum,Corethron hystrix cf,Coscinodiscus asteromphalus,Coscinodiscus centralis,Coscinodiscus centralis/jonesianus/radiatus cf,Coscinodiscus concinnus,Coscinodiscus granii,Coscinodiscus radiatus,Coscinodiscus spp.,Coscinodiscus wailesii,Cryptomonad,Cyclotella spp,Cylindrotheca closterium,Cylindrotheca spp.,Dactyliosolen blavyanus,Dactyliosolen blavyanus/Ceratulina dentata,Dactyliosolen fragilissimus,Dactyliosolen phuketensis,Detonula confervacea,Detonula pumila,Diatom unknown,Dictyocha fibula,Dictyocha speculum,Dictyocha speculum var polyactic,Dictyocha spp.,Dinobryon belgica,Dinobryon spp.,Dinoflagellates unknown,Dinophysis acuminata,Dinophysis norvegica,Dinophysis spp.,Diplopsalid,Ditylum brightwellii,Ebria spp.,Epiphytes,Eucampia spp.,Eucampia zodiacus,Euglena sp.,Eutreptiella spp,Eutreptiella sp. cf,Flagellate unknown,Flagellate unknown (pear shaped),Goniocerus septontrianalis,Gonyaulax spp.,Grammatophora,Guinardia cylindrus,Guinardia delicatula,Guinardia flaccida,Guinardia striata,Gymnodinium catenatum,Gymnodinium sanguineum,Gymnodinium spp.,Gyrodinium spirale,Gyrodinium spp.,Heliozoan,Hemialus spp.,Hermesinium adriaticum,Heterocapsa rotundata,Heterocapsa sp.,Heterocapsa triquetra,Heterosigma sp.,Katodinium glaucum,Katodinium rotundatum,Katodinium spp.,Lauderia annulata,Leptocylindrus danicus,Leptocylindrus minimus,Leptocylindrus spp.,Leptocylindrus spp. cf,Licmophora spp.,Lithodesmium intricatum,Lithodesmium spp.,Lithodesmium undulatum,Loricate ciliate,Mediopyxis helysia cf,Melosira nummuloides,Melosira spp.,microflagellate unknowns,Navicula ostrearia,Navicula spp,Navicula spp. cf,Nitzschia longissima,Nitzschia spp,Nitzschia spp. cf,Odontella aurita,Odontella mobiliensis,Odontella sinensis,Odontella spp.,Oltmannsiella sp. cf,Oltmannsiellopsis,Oxyphysis sp.,Paralia sulcata,Pennate unknown,Phaeocystis globosa,Phaeocystis spp.,Phaeocystis sp. colony,Plagioselmis spp,Pleuro/Gyrosigma spp.,Pleurosigma normanii,Pleurosigma spp.,Polychaete larvae,Polykrikos sp.,Proboscia alata,Prorocentrum compressum,Prorocentrum gracile,Prorocentrum gracile/micans,Prorocentrum micans,Prorocentrum minimum,Prorocentrum scutellum,Prorocentrum triestinum,Prorocentrum spp.,Protoperidinium claudicans,Protoperidinium conicum,Protoperidinium depressum/divergens,Protoperidinium divergens,Protoperidinium leonis,Protoperidinium oblongum,Protoperidinium oceanicum,Protoperidinium pallidum,Protoperidinium pallidum/pellucidum c.f.,Protoperidinium pellucidum,Protoperidinium pyriforme,Protoperidinium spp.,Protoperidinium subinerme,Prymnesium sp. cf,Pseudo-nitzschia fraudulenta,Pseudonitzschia pseudodelicatissima,Pseudonitzschia pungens,Pseudo-nitzschia spp.,Pseudo-nitzschia turgidula cf,Pseudopedinella spp.,Pseudosolenia calcar-avis,Pyramimonas spp.,Pyramimonas torta,Pyramimonas/Tetraselmis,Raphidophyte cf,Rhabdonema adriaticum,Rhizosolenia hebetata,Rhizosolenia pungens,Rhizosolenia setigera,Rhizosolenia spp.,Rhizosolenia striata cf,Rhizosolenia styliformis/imbricata,Scrippsiella spp.,Silicoflagellate,Skeletonema spp.,Stephanopyxis sp.,Stephanopyxis turris,Striatella unipunctata,Thalassionema nitzschioides,Thalassionema nitzschoides cf,Thalassionema spp.,Thalassionema spp. cf,Thalassiosira anguste-lineata,Thalassiosira eccentrica,Thalassiosira kushirensis,Thalassiosira nordenskioeldii,Thalassiosira pacifica,Thalassiosira punctigera,Thalassiosira rotula,Thalassiosira rotula/gravida,Thalassiosira spp.,Thalassiosira spp. cf,Thalassiosira spp. chain forming,Trichodesmium sp.,,
1-Mar-04,S/R Cell mixed,N. Bay sta. 2,277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,53000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,3000,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,1000,0,0,,0,0,18000,0,0,0,0,0,0,0,0,0,0,82000,0,0,18000,0,0,0,0,0,,
12-Mar-04,S/R Cell mixed,N. Bay sta. 2,223000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,6000,18000,0,0,0,0,0,0,0,0,0,1000,0,0,6000,0,0,0,0,0,,
18-Mar-04,S/R Surface,GSO Dock,481000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,NaN,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,1000,0,0,,0,0,21000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22-Mar-04,S/R Cell mixed,N. Bay sta. 2,753000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,NaN,0,0,0,0,0,42000,0,0,0,3000,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2000,0,0,,0,0,8000,15000,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,,
29-Mar-04,S/R Cell mixed,N. Bay sta. 2,3711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,177000,216000,0,0,0,0,0,0,0,0,0,0,0,0,267000,0,0,0,0,0,,
5-Apr-04,S/R Cell mixed,N. Bay sta. 2,3134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,34000,0,0,0,0,0,2000,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,NaN,8000,0,0,,0,0,292000,116000,0,0,0,0,0,0,0,0,0,198000,0,0,136000,0,0,0,0,0,,
14-Apr-04,S/R Cell mixed,N. Bay sta. 2,489000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,158000,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,5000,0,0,NaN,0,0,0,0,0,76000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,1000,71000,0,0,0,0,0,0,0,0,0,0,0,0,46000,0,0,0,0,0,,
19-Apr-04,S/R Cell mixed,N. Bay sta. 2,738000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,489000,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,NaN,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,NaN,4000,0,0,,0,0,0,55000,0,0,0,0,0,0,0,0,0,24000,0,0,22000,0,0,0,0,0,,
26-Apr-04,S/R Cell mixed,N. Bay sta. 2,1310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,82000,0,910000,0,0,0,0,0,0,0,0,NaN,0,0,28000,NaN,0,0,0,NaN,NaN,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,NaN,0,0,0,0,0,28000,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,,
3-May-04,S/R Cell mixed,N. Bay sta. 2,187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,NaN,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,6000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,,
10-May-04,S/R Cell mixed,N. Bay sta. 2,2106000,0,0,0,0,0,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,143000,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,1315000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,322000,34000,0,0,0,0,0,0,0,0,0,163000,0,0,77000,0,0,0,0,0,,
17-May-04,S/R Cell mixed,N. Bay sta. 2,2042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,NaN,0,0,130000,NaN,0,0,0,NaN,NaN,0,0,0,130000,0,0,0,0,0,0,0,0,0,1144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,NaN,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,6000,0,0,,0,0,558000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,,
24-May-04,S/R Cell mixed,N. Bay sta. 2,2772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,10000,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,2318000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1-Jun-04,S/R Cell mixed,N. Bay sta. 2,1862000,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,14000,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,16000,0,4000,0,0,0,24000,0,0,0,0,0,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,914000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7-Jun-04,S/R Cell mixed,N. Bay sta. 2,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15-Jun-04,S/R Cell mixed,N. Bay sta. 2,2690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,1072000,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,4000,0,,0,0,618000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
21-Jun-04,S/R Cell mixed,N. Bay sta. 2,3060000,0,0,0,0,0,0,0,0,0,0,68000,0,0,0,0,0,0,0,0,NaN,0,1612000,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,8000,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,42000,0,0,0,6000,0,0,0,0,0,284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,0,0,0,0,0,0,0,0,0,NaN,0,4000,0,,0,0,904000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28-Jun-04,S/R Cell mixed,N. Bay sta. 2,5206000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,286000,NaN,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,4000,0,0,NaN,0,0,0,NaN,NaN,0,0,0,56000,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,NaN,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,4732000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6-Jul-04,S/R Cell mixed,N. Bay sta. 2,5123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,133000,NaN,0,0,0,NaN,NaN,0,0,0,42000,0,0,0,0,0,0,0,0,0,321000,714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,28000,0,0,0,252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,0,0,0,0,0,0,0,0,0,NaN,0,0,0,,0,0,3535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
